_id,user,confirmUser,confirmation,status,confirmTime,completedTime,date,_class
67bd94a3d3eb390e9ca570bf,,,false,Pending,,,2025-02-25T10:00:02.000Z,com.ncinga.backend.documents.Records
67bd94a3d3eb390e9ca570c0,,,false,Pending,,,2025-02-25T10:00:02.000Z,com.ncinga.backend.documents.Records
67bd94a3d3eb390e9ca570c1,,,false,Pending,,,2025-02-25T10:00:02.000Z,com.ncinga.backend.documents.Records
67bd94a3d3eb390e9ca570c2,,,false,Pending,,,2025-02-25T10:00:02.000Z,com.ncinga.backend.documents.Records
67bd94a3d3eb390e9ca570c3,,,false,Pending,,,2025-02-25T10:00:02.000Z,com.ncinga.backend.documents.Records
67bd94a3d3eb390e9ca570c4,,,false,Pending,,,2025-02-25T10:00:02.000Z,com.ncinga.backend.documents.Records
67bd94a3d3eb390e9ca570c5,,,false,Pending,,,2025-02-25T10:00:02.000Z,com.ncinga.backend.documents.Records
67bd94a3d3eb390e9ca570c6,,,false,Pending,,,2025-02-25T10:00:02.000Z,com.ncinga.backend.documents.Records
67bd94a3d3eb390e9ca570c7,,,false,Pending,,,2025-02-25T10:00:02.000Z,com.ncinga.backend.documents.Records
67bd94a3d3eb390e9ca570c8,,,false,Pending,,,2025-02-25T10:00:02.000Z,com.ncinga.backend.documents.Records
67bd94a3d3eb390e9ca570c9,,,false,Pending,,,2025-02-25T10:00:02.000Z,com.ncinga.backend.documents.Records
67bd94a3d3eb390e9ca570ca,,,false,Pending,,,2025-02-25T10:00:02.000Z,com.ncinga.backend.documents.Records
67bd94a3d3eb390e9ca570cb,,,false,Pending,,,2025-02-25T10:00:02.000Z,com.ncinga.backend.documents.Records
67bd94a3d3eb390e9ca570cc,,,false,Pending,,,2025-02-25T10:00:02.000Z,com.ncinga.backend.documents.Records
67bd94a3d3eb390e9ca570cd,,,false,Pending,,,2025-02-25T10:00:02.000Z,com.ncinga.backend.documents.Records
67bd94a3d3eb390e9ca570ce,,,false,Pending,,,2025-02-25T10:00:02.000Z,com.ncinga.backend.documents.Records
67bd94a3d3eb390e9ca570cf,,,false,Pending,,,2025-02-25T10:00:02.000Z,com.ncinga.backend.documents.Records
67bd94a3d3eb390e9ca570d0,,,false,Pending,,,2025-02-25T10:00:02.000Z,com.ncinga.backend.documents.Records
67bd94a3d3eb390e9ca570d1,,,false,Pending,,,2025-02-25T10:00:02.000Z,com.ncinga.backend.documents.Records
67bd94a3d3eb390e9ca570d2,,,false,Pending,,,2025-02-25T10:00:02.000Z,com.ncinga.backend.documents.Records
67bd94a3d3eb390e9ca570d3,,,false,Pending,,,2025-02-25T10:00:02.000Z,com.ncinga.backend.documents.Records
67bd94a3d3eb390e9ca570d4,,,false,Pending,,,2025-02-25T10:00:02.000Z,com.ncinga.backend.documents.Records
67bd94a3d3eb390e9ca570d5,,,false,Pending,,,2025-02-25T10:00:02.000Z,com.ncinga.backend.documents.Records
67bd94a3d3eb390e9ca570d6,,,false,Pending,,,2025-02-25T10:00:02.000Z,com.ncinga.backend.documents.Records
67bd94a3d3eb390e9ca570d7,,,false,Pending,,,2025-02-25T10:00:02.000Z,com.ncinga.backend.documents.Records
67bd94a3d3eb390e9ca570d8,,,false,Pending,,,2025-02-25T10:00:02.000Z,com.ncinga.backend.documents.Records
67bd94a3d3eb390e9ca570d9,,,false,Pending,,,2025-02-25T10:00:02.000Z,com.ncinga.backend.documents.Records
67bd94a3d3eb390e9ca570da,,,false,Pending,,,2025-02-25T10:00:02.000Z,com.ncinga.backend.documents.Records
67bd94a3d3eb390e9ca570db,,,false,Pending,,,2025-02-25T10:00:02.000Z,com.ncinga.backend.documents.Records
